633500.000 ns         960 0000073c
633550.000 ns         961 00000740
633600.000 ns         962 00000740
633650.000 ns         963 00000740
633700.000 ns         964 00000742
633750.000 ns         965 00000742
633800.000 ns         966 00000742
633850.000 ns         967 00000742
633900.000 ns         968 00000742
633950.000 ns         969 00000742
634000.000 ns         970 00000742
634050.000 ns         971 00000742
634100.000 ns         972 00000742
634150.000 ns         973 00000742
634200.000 ns         974 00000746
634250.000 ns         975 00000746
634300.000 ns         976 00000746
634350.000 ns         977 00000746
634400.000 ns         978 00000746
634450.000 ns         979 00000746
634500.000 ns         980 00000746
634550.000 ns         981 00000746
634600.000 ns         982 0000074a
634650.000 ns         983 0000074a
634700.000 ns         984 0000074a
634750.000 ns         985 0000074a
634800.000 ns         986 0000074a
634850.000 ns         987 0000074a
634900.000 ns         988 0000074a
634950.000 ns         989 0000074a
635000.000 ns         990 0000074e
635050.000 ns         991 0000074e
635100.000 ns         992 0000074e
635150.000 ns         993 0000074e
635200.000 ns         994 0000074e
635250.000 ns         995 00000714
635300.000 ns         996 00000714
635350.000 ns         997 00000714
635400.000 ns         998 00000714
635450.000 ns         999 00000714
635500.000 ns        1000 00000714
635550.000 ns        1001 00000714
635600.000 ns        1002 00000714
635650.000 ns        1003 00000714
635700.000 ns        1004 00000714
635750.000 ns        1005 00000718
635800.000 ns        1006 00000718
635850.000 ns        1007 00000718
635900.000 ns        1008 00000718
635950.000 ns        1009 00000718
636000.000 ns        1010 00000718
636050.000 ns        1011 00000718
636100.000 ns        1012 0000071c
636150.000 ns        1013 0000071c
636200.000 ns        1014 0000071c
636250.000 ns        1015 0000071e
636300.000 ns        1016 0000071e
636350.000 ns        1017 0000071e
636400.000 ns        1018 0000071e
636450.000 ns        1019 0000071e
636500.000 ns        1020 0000071e
636550.000 ns        1021 0000071e
636600.000 ns        1022 0000071e
636650.000 ns        1023 0000071e
636700.000 ns        1024 0000071e
636750.000 ns        1025 00000722
636800.000 ns        1026 00000722
636850.000 ns        1027 00000722
636900.000 ns        1028 00000722
636950.000 ns        1029 00000722
637000.000 ns        1030 00000722
637050.000 ns        1031 00000722
637100.000 ns        1032 00000722
637150.000 ns        1033 00000726
637200.000 ns        1034 00000726
637250.000 ns        1035 00000726
637300.000 ns        1036 00000726
637350.000 ns        1037 00000726
637400.000 ns        1038 00000726
637450.000 ns        1039 0000072a
637500.000 ns        1040 0000072a
637550.000 ns        1041 0000072a
637600.000 ns        1042 0000072c
637650.000 ns        1043 0000072c
637700.000 ns        1044 0000072c
637750.000 ns        1045 0000072c
637800.000 ns        1046 0000072c
637850.000 ns        1047 0000072c
637900.000 ns        1048 0000072c
637950.000 ns        1049 0000072c
638000.000 ns        1050 00000730
638050.000 ns        1051 00000730
638100.000 ns        1052 00000730
638150.000 ns        1053 00000730
638200.000 ns        1054 0000073c
638250.000 ns        1055 0000073c
638300.000 ns        1056 0000073c
638350.000 ns        1057 0000073c
638400.000 ns        1058 0000073c
638450.000 ns        1059 0000073c
638500.000 ns        1060 0000073c
638550.000 ns        1061 0000073c
638600.000 ns        1062 0000073c
638650.000 ns        1063 0000073c
638700.000 ns        1064 00000740
638750.000 ns        1065 00000740
638800.000 ns        1066 00000740
638850.000 ns        1067 00000742
638900.000 ns        1068 00000742
638950.000 ns        1069 00000742
639000.000 ns        1070 00000742
639050.000 ns        1071 00000742
639100.000 ns        1072 00000742
639150.000 ns        1073 00000742
639200.000 ns        1074 00000742
639250.000 ns        1075 00000742
639300.000 ns        1076 00000742
639350.000 ns        1077 00000746
639400.000 ns        1078 00000746
639450.000 ns        1079 00000746
639500.000 ns        1080 00000746
639550.000 ns        1081 00000746
639600.000 ns        1082 00000746
639650.000 ns        1083 00000746
639700.000 ns        1084 00000746
639750.000 ns        1085 0000074a
639800.000 ns        1086 0000074a
639850.000 ns        1087 0000074a
639900.000 ns        1088 0000074a
639950.000 ns        1089 0000074a
640000.000 ns        1090 0000074a
640050.000 ns        1091 0000074a
640100.000 ns        1092 0000074a
640150.000 ns        1093 0000074e
640200.000 ns        1094 0000074e
640250.000 ns        1095 0000074e
640300.000 ns        1096 0000074e
640350.000 ns        1097 0000074e
640400.000 ns        1098 00000714
640450.000 ns        1099 00000714
640500.000 ns        1100 00000714
640550.000 ns        1101 00000714
640600.000 ns        1102 00000714
640650.000 ns        1103 00000714
640700.000 ns        1104 00000714
640750.000 ns        1105 00000714
640800.000 ns        1106 00000714
640850.000 ns        1107 00000714
640900.000 ns        1108 00000718
640950.000 ns        1109 00000718
641000.000 ns        1110 00000718
641050.000 ns        1111 00000718
641100.000 ns        1112 00000718
641150.000 ns        1113 00000718
641200.000 ns        1114 00000718
641250.000 ns        1115 0000071c
641300.000 ns        1116 0000071c
641350.000 ns        1117 0000071c
641400.000 ns        1118 0000071e
641450.000 ns        1119 0000071e
641500.000 ns        1120 0000071e
641550.000 ns        1121 0000071e
641600.000 ns        1122 0000071e
641650.000 ns        1123 0000071e
641700.000 ns        1124 0000071e
641750.000 ns        1125 0000071e
641800.000 ns        1126 0000071e
641850.000 ns        1127 0000071e
641900.000 ns        1128 00000722
641950.000 ns        1129 00000722
642000.000 ns        1130 00000722
642050.000 ns        1131 00000722
642100.000 ns        1132 00000722
642150.000 ns        1133 00000722
642200.000 ns        1134 00000722
642250.000 ns        1135 00000722
642300.000 ns        1136 00000726
642350.000 ns        1137 00000726
642400.000 ns        1138 00000726
642450.000 ns        1139 00000726
642500.000 ns        1140 00000726
642550.000 ns        1141 00000726
642600.000 ns        1142 0000072a
642650.000 ns        1143 0000072a
642700.000 ns        1144 0000072a
642750.000 ns        1145 0000072c
642800.000 ns        1146 0000072c
642850.000 ns        1147 0000072c
642900.000 ns        1148 0000072c
642950.000 ns        1149 0000072c
643000.000 ns        1150 0000072c
643050.000 ns        1151 0000072c
643100.000 ns        1152 0000072c
643150.000 ns        1153 00000730
643200.000 ns        1154 00000730
643250.000 ns        1155 00000730
643300.000 ns        1156 00000730
643350.000 ns        1157 0000073c
643400.000 ns        1158 0000073c
643450.000 ns        1159 0000073c
643500.000 ns        1160 0000073c
643550.000 ns        1161 0000073c
643600.000 ns        1162 0000073c
643650.000 ns        1163 0000073c
643700.000 ns        1164 0000073c
643750.000 ns        1165 0000073c
643800.000 ns        1166 0000073c
643850.000 ns        1167 00000740
643900.000 ns        1168 00000740
643950.000 ns        1169 00000740
644000.000 ns        1170 00000742
644050.000 ns        1171 00000742
644100.000 ns        1172 00000742
644150.000 ns        1173 00000742
644200.000 ns        1174 00000742
644250.000 ns        1175 00000742
644300.000 ns        1176 00000742
644350.000 ns        1177 00000742
644400.000 ns        1178 00000742
644450.000 ns        1179 00000742
644500.000 ns        1180 00000746
644550.000 ns        1181 00000746
644600.000 ns        1182 00000746
644650.000 ns        1183 00000746
644700.000 ns        1184 00000746
644750.000 ns        1185 00000746
644800.000 ns        1186 00000746
644850.000 ns        1187 00000746
644900.000 ns        1188 0000074a
644950.000 ns        1189 0000074a
645000.000 ns        1190 0000074a
645050.000 ns        1191 0000074a
645100.000 ns        1192 0000074a
645150.000 ns        1193 0000074a
645200.000 ns        1194 0000074a
645250.000 ns        1195 0000074a
645300.000 ns        1196 0000074e
645350.000 ns        1197 0000074e
645400.000 ns        1198 0000074e
645450.000 ns        1199 0000074e
645500.000 ns        1200 0000074e
645550.000 ns        1201 00000714
645600.000 ns        1202 00000714
645650.000 ns        1203 00000714
645700.000 ns        1204 00000714
645750.000 ns        1205 00000714
645800.000 ns        1206 00000714
645850.000 ns        1207 00000714
645900.000 ns        1208 00000714
645950.000 ns        1209 00000714
646000.000 ns        1210 00000714
646050.000 ns        1211 00000718
646100.000 ns        1212 00000718
646150.000 ns        1213 00000718
646200.000 ns        1214 00000718
646250.000 ns        1215 00000718
646300.000 ns        1216 00000718
646350.000 ns        1217 00000718
646400.000 ns        1218 0000071c
646450.000 ns        1219 0000071c
646500.000 ns        1220 0000071c
646550.000 ns        1221 0000071e
646600.000 ns        1222 0000071e
646650.000 ns        1223 0000071e
646700.000 ns        1224 0000071e
646750.000 ns        1225 0000071e
646800.000 ns        1226 0000071e
646850.000 ns        1227 0000071e
646900.000 ns        1228 0000071e
646950.000 ns        1229 0000071e
647000.000 ns        1230 0000071e
647050.000 ns        1231 00000722
647100.000 ns        1232 00000722
647150.000 ns        1233 00000722
647200.000 ns        1234 00000722
647250.000 ns        1235 00000722
647300.000 ns        1236 00000722
647350.000 ns        1237 00000722
647400.000 ns        1238 00000722
647450.000 ns        1239 00000726
647500.000 ns        1240 00000726
647550.000 ns        1241 00000726
647600.000 ns        1242 00000726
647650.000 ns        1243 00000726
647700.000 ns        1244 00000726
647750.000 ns        1245 0000072a
647800.000 ns        1246 0000072a
647850.000 ns        1247 0000072a
647900.000 ns        1248 0000072c
647950.000 ns        1249 0000072c
648000.000 ns        1250 0000072c
648050.000 ns        1251 0000072c
648100.000 ns        1252 0000072c
648150.000 ns        1253 0000072c
648200.000 ns        1254 0000072c
648250.000 ns        1255 0000072c
648300.000 ns        1256 00000730
648350.000 ns        1257 00000730
648400.000 ns        1258 00000730
648450.000 ns        1259 00000730
648500.000 ns        1260 00000734
648550.000 ns        1261 00000734
648600.000 ns        1262 00000734
648650.000 ns        1263 00000738
648700.000 ns        1264 00000738
648750.000 ns        1265 00000738
648800.000 ns        1266 00000738
648850.000 ns        1267 00000738
648900.000 ns        1268 00000738
648950.000 ns        1269 00000738
649000.000 ns        1270 00000738
649050.000 ns        1271 0000073c
649100.000 ns        1272 0000073c
649150.000 ns        1273 0000073c
649200.000 ns        1274 0000073c
649250.000 ns        1275 0000073c
649300.000 ns        1276 0000073c
649350.000 ns        1277 0000073c
649400.000 ns        1278 00000740
649450.000 ns        1279 00000740
649500.000 ns        1280 00000740
649550.000 ns        1281 00000742
649600.000 ns        1282 00000742
649650.000 ns        1283 00000742
649700.000 ns        1284 00000742
649750.000 ns        1285 00000742
649800.000 ns        1286 00000742
649850.000 ns        1287 00000742
649900.000 ns        1288 00000742
649950.000 ns        1289 00000742
650000.000 ns        1290 00000742
650050.000 ns        1291 00000746
650100.000 ns        1292 00000746
650150.000 ns        1293 00000746
650200.000 ns        1294 00000746
650250.000 ns        1295 00000746
650300.000 ns        1296 00000746
650350.000 ns        1297 00000746
650400.000 ns        1298 00000746
650450.000 ns        1299 0000074a
650500.000 ns        1300 0000074a
650550.000 ns        1301 0000074a
650600.000 ns        1302 0000074a
650650.000 ns        1303 0000074a
650700.000 ns        1304 0000074a
650750.000 ns        1305 0000074a
650800.000 ns        1306 0000074a
650850.000 ns        1307 0000074e
650900.000 ns        1308 0000074e
650950.000 ns        1309 0000074e
651000.000 ns        1310 0000074e
651050.000 ns        1311 0000074e
651100.000 ns        1312 00000752
651150.000 ns        1313 00000752
651200.000 ns        1314 00000752
651250.000 ns        1315 00000752
651300.000 ns        1316 00000752
651350.000 ns        1317 00000752
651400.000 ns        1318 00000752
651450.000 ns        1319 00000752
651500.000 ns        1320 00000756
651550.000 ns        1321 00000756
651600.000 ns        1322 00000756
651650.000 ns        1323 00000756
651700.000 ns        1324 00000756
651750.000 ns        1325 00000756
651800.000 ns        1326 00000756
651850.000 ns        1327 00000756
651900.000 ns        1328 0000075a
651950.000 ns        1329 0000075a
652000.000 ns        1330 0000075a
652050.000 ns        1331 00000760
652100.000 ns        1332 00000760
652150.000 ns        1333 00000760
652200.000 ns        1334 00000760
652250.000 ns        1335 00000760
652300.000 ns        1336 00000760
652350.000 ns        1337 00000760
652400.000 ns        1338 00000760
652450.000 ns        1339 00000760
652500.000 ns        1340 00000760
652550.000 ns        1341 00000764
652600.000 ns        1342 00000764
652650.000 ns        1343 00000764
652700.000 ns        1344 00000768
652750.000 ns        1345 00000768
652800.000 ns        1346 00000768
652850.000 ns        1347 00000768
652900.000 ns        1348 00000768
652950.000 ns        1349 00000776
653000.000 ns        1350 00000776
653050.000 ns        1351 00000776
653100.000 ns        1352 00000776
653150.000 ns        1353 00000776
653200.000 ns        1354 00000776
653250.000 ns        1355 00000776
653300.000 ns        1356 00000776
653350.000 ns        1357 0000077a
653400.000 ns        1358 0000077a
653450.000 ns        1359 0000077a
653500.000 ns        1360 0000077a
653550.000 ns        1361 0000077a
653600.000 ns        1362 0000077a
653650.000 ns        1363 0000077a
653700.000 ns        1364 0000077a
653750.000 ns        1365 0000077a
653800.000 ns        1366 0000077a
653850.000 ns        1367 0000077e
653900.000 ns        1368 0000077e
653950.000 ns        1369 0000077e
654000.000 ns        1370 0000077e
654050.000 ns        1371 0000077e
654100.000 ns        1372 0000077e
654150.000 ns        1373 00000782
654200.000 ns        1374 00000782
654250.000 ns        1375 00000782
654300.000 ns        1376 00000784
654350.000 ns        1377 00000784
654400.000 ns        1378 00000784
654450.000 ns        1379 00000784
654500.000 ns        1380 00000784
654550.000 ns        1381 00000784
654600.000 ns        1382 00000784
654650.000 ns        1383 00000786
654700.000 ns        1384 00000786
654750.000 ns        1385 00000786
654800.000 ns        1386 00000786
654850.000 ns        1387 00000786
654900.000 ns        1388 00000786
654950.000 ns        1389 00000786
655000.000 ns        1390 00000788
655050.000 ns        1391 00000788
655100.000 ns        1392 00000788
655150.000 ns        1393 0000078a
655200.000 ns        1394 0000078a
655250.000 ns        1395 0000078a
655300.000 ns        1396 000007f0
655350.000 ns        1397 000007f0
655400.000 ns        1398 000007f0
655450.000 ns        1399 000007f0
655500.000 ns        1400 000007f0
655550.000 ns        1401 000007f0
655600.000 ns        1402 000007f0
655650.000 ns        1403 000007f2
655700.000 ns        1404 000007f2
655750.000 ns        1405 000007f2
655800.000 ns        1406 000007f4
655850.000 ns        1407 000007f4
655900.000 ns        1408 000007f4
655950.000 ns        1409 000007f4
656000.000 ns        1410 000007f8
656050.000 ns        1411 000007f8
656100.000 ns        1412 000007f8
656150.000 ns        1413 000007f8
656200.000 ns        1414 000007f8
656250.000 ns        1415 00000814
656300.000 ns        1416 00000814
656350.000 ns        1417 00000814
656400.000 ns        1418 00000814
656450.000 ns        1419 00000824
656500.000 ns        1420 00000824
656550.000 ns        1421 00000824
656600.000 ns        1422 00000824
656650.000 ns        1423 00000824
656700.000 ns        1424 00000824
656750.000 ns        1425 00000826
656800.000 ns        1426 00000826
656850.000 ns        1427 00000826
656900.000 ns        1428 00000826
656950.000 ns        1429 00000826
657000.000 ns        1430 00000826
657050.000 ns        1431 00000826
657100.000 ns        1432 00000828
657150.000 ns        1433 00000828
657200.000 ns        1434 00000828
657250.000 ns        1435 0000082a
657300.000 ns        1436 0000082a
657350.000 ns        1437 0000082a
657400.000 ns        1438 0000082c
657450.000 ns        1439 0000082c
657500.000 ns        1440 0000082c
657550.000 ns        1441 0000082c
657600.000 ns        1442 0000082e
657650.000 ns        1443 0000082e
657700.000 ns        1444 0000082e
657750.000 ns        1445 0000082e
657800.000 ns        1446 0000082e
657850.000 ns        1447 0000082e
657900.000 ns        1448 0000082e
657950.000 ns        1449 0000082e
658000.000 ns        1450 00000832
658050.000 ns        1451 00000832
658100.000 ns        1452 00000832
658150.000 ns        1453 00000834
658200.000 ns        1454 00000834
658250.000 ns        1455 00000834
658300.000 ns        1456 00000834
658350.000 ns        1457 00000834
658400.000 ns        1458 00000834
658450.000 ns        1459 00000834
658500.000 ns        1460 00000836
658550.000 ns        1461 00000836
658600.000 ns        1462 00000836
658650.000 ns        1463 00000838
658700.000 ns        1464 00000838
658750.000 ns        1465 00000838
658800.000 ns        1466 00000838
658850.000 ns        1467 00000816
658900.000 ns        1468 00000816
658950.000 ns        1469 00000816
659000.000 ns        1470 00000816
659050.000 ns        1471 00000816
659100.000 ns        1472 00000816
659150.000 ns        1473 00000816
659200.000 ns        1474 00000816
659250.000 ns        1475 00000816
659300.000 ns        1476 0000081a
659350.000 ns        1477 0000081a
659400.000 ns        1478 0000081a
659450.000 ns        1479 0000081c
659500.000 ns        1480 0000081c
659550.000 ns        1481 0000081c
659600.000 ns        1482 0000081c
659650.000 ns        1483 0000081c
659700.000 ns        1484 0000081c
659750.000 ns        1485 0000081c
659800.000 ns        1486 0000081e
659850.000 ns        1487 0000081e
659900.000 ns        1488 0000081e
659950.000 ns        1489 0000081e
660000.000 ns        1490 0000081e
660050.000 ns        1491 0000081e
660100.000 ns        1492 0000081e
660150.000 ns        1493 00000820
660200.000 ns        1494 00000820
660250.000 ns        1495 00000820
660300.000 ns        1496 00000822
660350.000 ns        1497 00000822
660400.000 ns        1498 00000822
660450.000 ns        1499 00000954
660500.000 ns        1500 00000954
660550.000 ns        1501 00000954
660600.000 ns        1502 00000954
660650.000 ns        1503 00000954
660700.000 ns        1504 00000954
660750.000 ns        1505 00000954
660800.000 ns        1506 00000956
660850.000 ns        1507 00000956
660900.000 ns        1508 00000956
660950.000 ns        1509 00000956
661000.000 ns        1510 00000956
661050.000 ns        1511 00000956
661100.000 ns        1512 00000956
661150.000 ns        1513 00000956
661200.000 ns        1514 00000956
661250.000 ns        1515 00000956
661300.000 ns        1516 0000095a
661350.000 ns        1517 0000095a
661400.000 ns        1518 0000095a
661450.000 ns        1519 0000095a
661500.000 ns        1520 0000095a
661550.000 ns        1521 0000095a
661600.000 ns        1522 0000095e
661650.000 ns        1523 0000095e
661700.000 ns        1524 0000095e
661750.000 ns        1525 00000960
661800.000 ns        1526 00000960
661850.000 ns        1527 00000272
661900.000 ns        1528 00000272
661950.000 ns        1529 00000272
662000.000 ns        1530 00000272
662050.000 ns        1531 00000272
662100.000 ns        1532 00000272
662150.000 ns        1533 00000274
662200.000 ns        1534 00000274
662250.000 ns        1535 00000274
662300.000 ns        1536 00000274
662350.000 ns        1537 00000274
662400.000 ns        1538 00000274
662450.000 ns        1539 00000274
662500.000 ns        1540 00000276
662550.000 ns        1541 00000276
662600.000 ns        1542 00000276
662650.000 ns        1543 00000278
662700.000 ns        1544 00000278
662750.000 ns        1545 00000278
662800.000 ns        1546 00000278
662850.000 ns        1547 0000027c
662900.000 ns        1548 0000027c
662950.000 ns        1549 0000027c
663000.000 ns        1550 0000027c
663050.000 ns        1551 0000027e
663100.000 ns        1552 0000027e
663150.000 ns        1553 0000027e
663200.000 ns        1554 0000027e
663250.000 ns        1555 0000027e
663300.000 ns        1556 0000027e
